StoreID,Date,City,State,Latitude,Longitude,Sales,Customers,ExistingStore,DemandScore
2742,2025-08-24,Ahmedabad,Gujarat,23.033605,72.593582,56396,586,Yes,87
2743,2025-07-06,Mumbai,Maharashtra,19.102279,72.861459,101820,387,Yes,57
2744,2025-10-01,Jaipur,Rajasthan,26.967857,75.793337,91653,107,No,76
2745,2025-05-07,Jaipur,Rajasthan,26.871551,75.834863,145779,300,Yes,84
2746,2025-04-01,Ahmedabad,Gujarat,22.948937,72.588862,339394,334,Yes,87
2747,2025-02-02,Mumbai,Maharashtra,19.140983,72.818908,208733,112,Yes,54
2748,2025-10-27,Mumbai,Maharashtra,19.117869,72.874065,101521,599,Yes,60
2749,2025-04-11,Hyderabad,Telangana,17.381528,78.477404,299579,252,Yes,74
2750,2025-04-21,Lucknow,Uttar Pradesh,26.862427,80.914194,55034,490,Yes,86
2751,2025-11-26,Ahmedabad,Gujarat,22.973668,72.620323,372129,517,Yes,56
2752,2025-11-04,Kolkata,West Bengal,22.535919,88.384881,222301,569,No,72
2753,2025-11-27,Pune,Maharashtra,18.488342,73.915462,180559,399,No,83
2754,2025-09-15,Jaipur,Rajasthan,26.881809,75.777707,446682,236,No,40
2755,2025-09-18,Delhi,Delhi,28.609181,77.155101,84372,492,No,46
2756,2025-06-25,Ahmedabad,Gujarat,23.044561,72.577574,145764,248,Yes,88
2757,2025-04-20,Mumbai,Maharashtra,19.045152,72.846561,451825,593,No,46
2758,2025-11-09,Pune,Maharashtra,18.474047,73.884202,219746,210,Yes,89
2759,2025-03-29,Kolkata,West Bengal,22.628977,88.38152,132382,383,No,81
2760,2025-08-02,Lucknow,Uttar Pradesh,26.891461,80.909301,187811,533,No,63
2761,2025-06-06,Chennai,Tamil Nadu,13.056096,80.247329,440706,372,No,59
2762,2025-10-16,Kolkata,West Bengal,22.555567,88.35064,449624,463,Yes,66
2763,2025-11-27,Delhi,Delhi,28.662759,77.284998,452154,330,Yes,92
2764,2025-04-17,Mumbai,Maharashtra,19.101929,72.838649,486496,432,Yes,60
2765,2025-07-15,Kolkata,West Bengal,22.54471,88.373496,154570,270,No,94
2766,2025-02-24,Pune,Maharashtra,18.452308,73.802367,428981,541,No,100
2767,2025-12-04,Bengaluru,Karnataka,12.95401,77.668157,420403,548,Yes,57
2768,2025-10-28,Lucknow,Uttar Pradesh,26.826703,80.88243,385349,400,No,74
2769,2025-08-13,Delhi,Delhi,28.681677,77.146765,120403,125,No,89
2770,2025-03-19,Kolkata,West Bengal,22.632432,88.378269,350987,254,Yes,68
2771,2025-06-17,Mumbai,Maharashtra,19.087637,72.919746,186691,593,No,84
2772,2025-03-13,Bengaluru,Karnataka,13.015136,77.525481,462038,371,No,97
2773,2025-04-20,Ahmedabad,Gujarat,22.971962,72.566332,291593,420,No,52
2774,2025-05-11,Pune,Maharashtra,18.536979,73.925929,123541,172,No,67
2775,2025-09-07,Kolkata,West Bengal,22.620296,88.416968,81607,574,No,41
2776,2025-08-12,Lucknow,Uttar Pradesh,26.926005,81.019766,468527,384,No,58
2777,2025-06-20,Lucknow,Uttar Pradesh,26.8682,80.983709,346383,144,Yes,74
2778,2025-09-20,Chennai,Tamil Nadu,13.138108,80.204737,295601,245,Yes,89
2779,2025-05-22,Kolkata,West Bengal,22.567114,88.426197,437415,205,No,44
2780,2025-11-28,Chennai,Tamil Nadu,13.094736,80.263348,459528,492,Yes,65
2781,2025-05-31,Lucknow,Uttar Pradesh,26.767717,80.998716,59894,58,Yes,60
2782,2025-03-19,Kolkata,West Bengal,22.534016,88.319562,403652,384,No,81
2783,2025-10-22,Mumbai,Maharashtra,19.144057,72.940619,424815,206,Yes,89
2784,2025-04-16,Chennai,Tamil Nadu,13.052057,80.206843,329666,90,Yes,74
2785,2025-02-05,Delhi,Delhi,28.586294,77.179454,170640,263,Yes,59
2786,2025-08-06,Chennai,Tamil Nadu,13.161261,80.227977,163894,413,Yes,48
2787,2025-03-05,Ahmedabad,Gujarat,23.075965,72.551418,282758,263,No,43
2788,2025-08-13,Ahmedabad,Gujarat,23.006369,72.524301,249494,177,Yes,51
2789,2025-10-24,Jaipur,Rajasthan,26.948323,75.726773,446679,264,Yes,100
2790,2025-11-06,Ahmedabad,Gujarat,22.999842,72.650657,267646,245,Yes,45
2791,2025-07-04,Jaipur,Rajasthan,26.908877,75.788698,289575,66,Yes,64
2792,2025-07-24,Kolkata,West Bengal,22.646451,88.299911,238949,367,Yes,67
2793,2025-04-28,Pune,Maharashtra,18.600353,73.790212,387422,449,No,41
2794,2025-11-28,Pune,Maharashtra,18.583973,73.783959,494289,304,Yes,76
2795,2025-03-07,Bengaluru,Karnataka,12.97458,77.537035,296317,89,Yes,78
2796,2025-12-05,Mumbai,Maharashtra,19.042894,72.896509,481620,211,No,51
2797,2025-09-23,Chennai,Tamil Nadu,13.157148,80.309415,474840,235,No,96
2798,2025-03-25,Hyderabad,Telangana,17.309797,78.439352,261631,432,No,79
2799,2025-01-15,Delhi,Delhi,28.659223,77.182053,296678,85,Yes,98
2800,2025-01-24,Kolkata,West Bengal,22.578916,88.4059,428809,587,Yes,50
2801,2025-01-08,Hyderabad,Telangana,17.360787,78.442332,270139,117,Yes,70
2802,2025-08-01,Ahmedabad,Gujarat,23.079482,72.577276,120467,50,No,70
2803,2025-05-12,Ahmedabad,Gujarat,22.963012,72.59642,241670,148,No,71
2804,2025-04-11,Lucknow,Uttar Pradesh,26.786833,80.948557,472286,196,Yes,82
2805,2025-02-18,Hyderabad,Telangana,17.419763,78.451868,372444,157,Yes,54
2806,2025-04-05,Pune,Maharashtra,18.557205,73.824877,422485,523,No,88
2807,2025-06-17,Chennai,Tamil Nadu,13.070223,80.296492,353755,85,No,80
2808,2025-04-12,Bengaluru,Karnataka,13.048325,77.516891,382729,84,Yes,50
2809,2025-06-15,Kolkata,West Bengal,22.494474,88.360824,499671,402,Yes,80
2810,2025-07-27,Lucknow,Uttar Pradesh,26.839037,80.900574,375746,319,No,47
2811,2025-12-02,Pune,Maharashtra,18.563362,73.924522,226818,240,No,61
2812,2025-10-09,Ahmedabad,Gujarat,23.015511,72.506841,498902,400,No,44
2813,2025-08-07,Delhi,Delhi,28.636667,77.283361,116179,146,Yes,69
2814,2025-03-03,Hyderabad,Telangana,17.393074,78.454014,232255,364,No,67
2815,2025-02-12,Jaipur,Rajasthan,26.987007,75.862769,145741,457,Yes,49
2816,2025-01-09,Mumbai,Maharashtra,19.027788,72.916835,325552,205,Yes,91
2817,2025-07-05,Jaipur,Rajasthan,26.918713,75.818291,328328,220,No,50
2818,2025-12-15,Hyderabad,Telangana,17.331502,78.50819,374106,281,Yes,74
2819,2025-08-06,Lucknow,Uttar Pradesh,26.904027,80.910747,260172,353,No,97
2820,2025-08-04,Jaipur,Rajasthan,26.975399,75.782181,121366,357,Yes,44
2821,2025-12-29,Pune,Maharashtra,18.529321,73.826557,434544,118,Yes,88
2822,2025-03-13,Kolkata,West Bengal,22.515607,88.415491,450866,298,No,90
2823,2025-11-27,Chennai,Tamil Nadu,13.069741,80.285327,180323,408,Yes,54
2824,2025-03-13,Pune,Maharashtra,18.583222,73.796455,437792,205,Yes,68
2825,2025-12-11,Chennai,Tamil Nadu,13.046775,80.243095,383843,170,No,73
2826,2025-11-18,Hyderabad,Telangana,17.400751,78.443849,279780,355,Yes,74
2827,2025-08-21,Lucknow,Uttar Pradesh,26.791288,81.007036,445444,399,No,100
2828,2025-07-15,Bengaluru,Karnataka,13.025676,77.555472,378675,527,No,77
2829,2025-12-30,Chennai,Tamil Nadu,13.11333,80.317813,447651,348,Yes,73
2830,2025-02-15,Hyderabad,Telangana,17.464617,78.503231,364073,421,Yes,95
2831,2025-12-26,Ahmedabad,Gujarat,23.096619,72.558868,384527,157,No,93
2832,2025-05-09,Pune,Maharashtra,18.542842,73.829313,399688,307,No,45
2833,2025-02-21,Bengaluru,Karnataka,13.005695,77.592288,357119,556,Yes,77
2834,2025-12-07,Kolkata,West Bengal,22.535121,88.443468,483198,549,No,78
2835,2025-12-08,Jaipur,Rajasthan,26.893614,75.803566,359509,150,Yes,47
2836,2025-07-04,Mumbai,Maharashtra,19.08882,72.911189,366568,481,No,85
2837,2025-06-27,Bengaluru,Karnataka,12.995134,77.585039,291562,585,Yes,100
2838,2025-11-18,Kolkata,West Bengal,22.611702,88.352988,63443,271,Yes,41
2839,2025-02-20,Delhi,Delhi,28.580664,77.194943,64876,517,No,62
2840,2025-06-30,Delhi,Delhi,28.689673,77.168792,283836,98,No,69
2841,2025-03-24,Pune,Maharashtra,18.473901,73.900029,336931,379,No,88
2842,2025-03-30,Delhi,Delhi,28.669055,77.266063,224988,410,Yes,60
2843,2025-02-21,Pune,Maharashtra,18.586667,73.791169,262895,370,No,80
2844,2025-07-15,Chennai,Tamil Nadu,13.035044,80.327656,304510,409,No,91
2845,2025-07-05,Ahmedabad,Gujarat,23.063263,72.644889,219219,66,Yes,52
2846,2025-06-08,Lucknow,Uttar Pradesh,26.912113,80.978237,343855,353,Yes,65
2847,2025-12-23,Lucknow,Uttar Pradesh,26.77885,80.881138,423117,464,No,49
2848,2025-09-30,Delhi,Delhi,28.590508,77.150285,251976,156,No,79
2849,2025-02-12,Lucknow,Uttar Pradesh,26.818514,80.902172,483132,91,Yes,75
2850,2025-12-08,Chennai,Tamil Nadu,13.161528,80.194917,167686,274,Yes,96
2851,2025-08-14,Mumbai,Maharashtra,19.099663,72.832255,56510,353,Yes,41
2852,2025-09-05,Lucknow,Uttar Pradesh,26.900769,80.932524,339001,246,No,51
2853,2025-10-25,Jaipur,Rajasthan,26.896339,75.799373,252953,317,No,91
2854,2025-08-09,Pune,Maharashtra,18.499637,73.920708,173053,377,No,44
2855,2025-06-14,Chennai,Tamil Nadu,13.140291,80.348501,179444,181,Yes,98
2856,2025-12-29,Jaipur,Rajasthan,26.908518,75.757458,473233,283,No,85
2857,2025-04-25,Jaipur,Rajasthan,26.906846,75.799181,77892,521,No,71
2858,2025-08-12,Lucknow,Uttar Pradesh,26.777045,81.025526,61594,509,Yes,97
2859,2025-09-02,Delhi,Delhi,28.672712,77.152661,407568,412,Yes,86
2860,2025-10-19,Pune,Maharashtra,18.480722,73.920145,64458,552,No,85
2861,2025-07-22,Chennai,Tamil Nadu,13.037133,80.263038,332274,361,No,54
2862,2025-09-18,Lucknow,Uttar Pradesh,26.918103,80.889277,332912,372,Yes,79
2863,2025-12-31,Bengaluru,Karnataka,13.012315,77.608592,456124,122,Yes,73
2864,2025-03-24,Kolkata,West Bengal,22.609809,88.323708,365372,233,Yes,41
2865,2025-03-03,Ahmedabad,Gujarat,22.995586,72.506466,261579,446,No,64
2866,2025-03-12,Ahmedabad,Gujarat,23.078062,72.520678,213156,413,Yes,85
2867,2025-05-10,Kolkata,West Bengal,22.572549,88.313431,260463,255,Yes,62
2868,2025-06-23,Hyderabad,Telangana,17.377276,78.421744,185144,70,Yes,75
2869,2025-12-16,Bengaluru,Karnataka,12.951304,77.541562,327411,62,Yes,60
2870,2025-06-06,Kolkata,West Bengal,22.497025,88.428723,345365,433,Yes,51
2871,2025-11-22,Mumbai,Maharashtra,19.09534,72.826786,164490,403,Yes,95
2872,2025-11-04,Chennai,Tamil Nadu,13.062567,80.219009,281052,231,Yes,92
2873,2025-01-16,Ahmedabad,Gujarat,23.042033,72.641047,466099,173,No,99
2874,2025-02-25,Pune,Maharashtra,18.496249,73.805567,321837,221,Yes,71
2875,2025-11-05,Mumbai,Maharashtra,19.02084,72.895811,226893,515,No,90
2876,2025-03-01,Ahmedabad,Gujarat,23.049493,72.501874,179091,424,Yes,55
2877,2025-04-07,Ahmedabad,Gujarat,23.069549,72.498054,80735,541,Yes,94
2878,2025-02-16,Jaipur,Rajasthan,26.938562,75.758588,326476,594,No,88
2879,2025-11-26,Jaipur,Rajasthan,26.864549,75.758551,284830,252,No,100
2880,2025-07-26,Kolkata,West Bengal,22.562222,88.297082,62495,553,Yes,60
2881,2025-09-05,Jaipur,Rajasthan,26.929946,75.756244,462279,344,Yes,73
2882,2025-04-07,Bengaluru,Karnataka,13.043085,77.563739,358003,227,No,87
2883,2025-10-01,Bengaluru,Karnataka,12.896074,77.669283,251799,242,No,74
2884,2025-12-17,Bengaluru,Karnataka,13.031393,77.632766,324718,232,No,83
2885,2025-04-20,Bengaluru,Karnataka,12.907384,77.666594,166164,377,Yes,85
2886,2025-09-11,Mumbai,Maharashtra,19.029078,72.900167,58175,96,No,53
2887,2025-05-29,Hyderabad,Telangana,17.305758,78.445162,476580,388,Yes,64
2888,2025-07-10,Mumbai,Maharashtra,19.142813,72.862013,131751,195,Yes,79
2889,2025-08-05,Pune,Maharashtra,18.549263,73.890328,378304,367,Yes,100
2890,2025-07-29,Pune,Maharashtra,18.550845,73.843242,266866,436,No,93
2891,2025-09-07,Mumbai,Maharashtra,19.036548,72.799369,413081,454,Yes,84
2892,2025-03-07,Ahmedabad,Gujarat,23.048574,72.527076,384284,167,Yes,50
2893,2025-02-04,Ahmedabad,Gujarat,22.971837,72.543781,438021,312,No,58
2894,2025-05-27,Jaipur,Rajasthan,26.877953,75.798517,106881,172,No,92
2895,2025-02-14,Mumbai,Maharashtra,19.08476,72.877375,116644,580,Yes,70
2896,2025-02-25,Ahmedabad,Gujarat,22.960325,72.497485,253457,238,Yes,88
2897,2025-05-04,Hyderabad,Telangana,17.374752,78.466044,437106,196,No,78
2898,2025-12-06,Bengaluru,Karnataka,13.040978,77.637286,149074,265,No,42
2899,2025-01-08,Lucknow,Uttar Pradesh,26.918474,80.920816,181492,229,No,69
2900,2025-11-26,Mumbai,Maharashtra,19.005029,72.858505,202990,567,Yes,54
2901,2025-11-18,Chennai,Tamil Nadu,13.033794,80.295982,280095,75,No,44
2902,2025-11-05,Mumbai,Maharashtra,19.080569,72.886797,125163,375,Yes,47
2903,2025-07-29,Hyderabad,Telangana,17.387888,78.409494,427740,223,No,63
2904,2025-03-15,Bengaluru,Karnataka,13.035843,77.624091,53094,440,Yes,76
2905,2025-07-18,Bengaluru,Karnataka,13.014591,77.533743,167712,86,Yes,41
2906,2025-10-20,Ahmedabad,Gujarat,23.045666,72.536595,372987,446,No,98
2907,2025-12-16,Mumbai,Maharashtra,19.07449,72.837707,383812,515,No,98
2908,2025-08-21,Chennai,Tamil Nadu,13.088533,80.248322,125711,343,Yes,64
2909,2025-03-24,Pune,Maharashtra,18.499292,73.78005,472288,357,Yes,42
2910,2025-07-30,Ahmedabad,Gujarat,23.05621,72.57804,169005,461,Yes,93
2911,2025-04-17,Delhi,Delhi,28.684601,77.196383,269008,521,No,68
2912,2025-08-26,Kolkata,West Bengal,22.55077,88.336062,259129,186,Yes,55
2913,2025-12-31,Mumbai,Maharashtra,19.026554,72.828836,432366,422,No,75
2914,2025-07-11,Kolkata,West Bengal,22.59564,88.318062,124098,531,Yes,74
2915,2025-06-03,Ahmedabad,Gujarat,23.087248,72.644317,376943,472,Yes,52
2916,2025-06-22,Mumbai,Maharashtra,19.084271,72.822775,251478,579,No,51
2917,2025-01-13,Ahmedabad,Gujarat,23.053535,72.553155,399696,226,No,87
2918,2025-03-21,Lucknow,Uttar Pradesh,26.869298,80.958211,469869,252,Yes,66
2919,2025-08-28,Delhi,Delhi,28.573212,77.247155,449832,548,No,79
2920,2025-09-29,Lucknow,Uttar Pradesh,26.884351,81.006347,404517,149,Yes,45
2921,2025-01-05,Bengaluru,Karnataka,13.038827,77.653714,223805,142,No,99
2922,2025-04-14,Delhi,Delhi,28.652873,77.282273,211250,117,No,79
2923,2025-10-26,Delhi,Delhi,28.678622,77.200459,227534,229,No,59
2924,2025-10-15,Hyderabad,Telangana,17.33057,78.54759,135593,475,Yes,74
2925,2025-07-29,Lucknow,Uttar Pradesh,26.792025,80.954571,296188,337,Yes,47
2926,2025-08-16,Chennai,Tamil Nadu,13.018231,80.197001,249727,534,No,70
2927,2025-01-11,Chennai,Tamil Nadu,13.096488,80.348744,239993,501,Yes,68
2928,2025-09-09,Bengaluru,Karnataka,13.043057,77.605285,228140,137,No,44
2929,2025-03-11,Chennai,Tamil Nadu,13.102545,80.29908,128373,163,Yes,80
2930,2025-05-30,Delhi,Delhi,28.647725,77.280802,93554,413,No,41
2931,2025-10-30,Lucknow,Uttar Pradesh,26.833538,80.89325,496301,308,Yes,72
2932,2025-09-24,Pune,Maharashtra,18.585085,73.780451,217021,220,Yes,81
2933,2025-12-25,Mumbai,Maharashtra,19.045062,72.869529,276990,395,Yes,57
2934,2025-12-04,Ahmedabad,Gujarat,22.955339,72.579604,118498,60,Yes,59
2935,2025-04-13,Kolkata,West Bengal,22.637326,88.344703,68865,326,No,61
2936,2025-09-20,Delhi,Delhi,28.67048,77.254459,263487,400,Yes,100
2937,2025-05-14,Delhi,Delhi,28.622281,77.207213,189813,135,No,98
2938,2025-12-08,Hyderabad,Telangana,17.451135,78.544537,109519,73,Yes,91
2939,2025-05-05,Hyderabad,Telangana,17.316906,78.466442,130743,292,Yes,95
2940,2025-01-05,Hyderabad,Telangana,17.420697,78.524541,228852,122,Yes,77
2941,2025-11-20,Ahmedabad,Gujarat,23.082244,72.617181,105486,174,Yes,85
2942,2025-04-13,Chennai,Tamil Nadu,13.14958,80.33895,147294,143,Yes,40
2943,2025-12-18,Kolkata,West Bengal,22.529892,88.2919,91634,446,No,80
2944,2025-04-09,Jaipur,Rajasthan,26.908567,75.738868,309680,240,No,58
2945,2025-02-01,Lucknow,Uttar Pradesh,26.837503,80.947414,91711,230,Yes,56
2946,2025-10-05,Chennai,Tamil Nadu,13.094769,80.220995,115017,127,Yes,51
2947,2025-04-27,Delhi,Delhi,28.559888,77.230648,360540,353,No,72
2948,2025-04-22,Pune,Maharashtra,18.508644,73.908615,435584,296,Yes,81
2949,2025-05-25,Pune,Maharashtra,18.561088,73.787045,82916,555,No,97
2950,2025-11-14,Bengaluru,Karnataka,13.012504,77.583415,403388,506,Yes,87
2951,2025-06-13,Hyderabad,Telangana,17.399102,78.553313,239519,117,No,86
2952,2025-08-19,Delhi,Delhi,28.591198,77.258754,244219,561,No,88
2953,2025-06-10,Ahmedabad,Gujarat,23.029847,72.610595,169596,224,Yes,84
2954,2025-07-29,Delhi,Delhi,28.608291,77.202862,467465,462,No,95
2955,2025-08-20,Ahmedabad,Gujarat,22.96693,72.609457,252146,479,Yes,95
2956,2025-06-12,Chennai,Tamil Nadu,13.063733,80.32994,128320,459,No,40
2957,2025-12-05,Kolkata,West Bengal,22.637458,88.308066,146421,272,Yes,41
2958,2025-08-30,Kolkata,West Bengal,22.516584,88.33787,61366,559,No,50
2959,2025-10-09,Pune,Maharashtra,18.484827,73.807091,368151,561,No,67
2960,2025-09-07,Chennai,Tamil Nadu,13.157756,80.200262,105580,118,No,85
2961,2025-11-08,Ahmedabad,Gujarat,22.988791,72.529024,309119,271,No,71
2962,2025-06-07,Bengaluru,Karnataka,12.992641,77.568773,212850,489,Yes,78
2963,2025-09-29,Chennai,Tamil Nadu,13.047804,80.306661,473165,181,No,76
2964,2025-02-02,Ahmedabad,Gujarat,22.945334,72.550601,179032,264,No,84
2965,2025-06-10,Mumbai,Maharashtra,19.097419,72.941994,299659,337,No,76
2966,2025-12-24,Delhi,Delhi,28.565,77.149341,218733,284,Yes,92
2967,2025-09-08,Mumbai,Maharashtra,19.086128,72.940189,214343,573,Yes,64
2968,2025-11-16,Chennai,Tamil Nadu,13.054165,80.275378,292582,322,Yes,68
2969,2025-04-09,Kolkata,West Bengal,22.619205,88.328094,125016,422,Yes,70
2970,2025-04-25,Mumbai,Maharashtra,19.097291,72.850054,482452,544,Yes,90
2971,2025-06-13,Pune,Maharashtra,18.517952,73.826967,331180,254,Yes,99
2972,2025-11-06,Lucknow,Uttar Pradesh,26.785958,80.983547,435611,249,No,55
2973,2025-08-05,Kolkata,West Bengal,22.604703,88.420332,206330,317,Yes,49
2974,2025-01-13,Pune,Maharashtra,18.445011,73.879738,270947,130,No,69
2975,2025-08-17,Chennai,Tamil Nadu,13.102842,80.279542,361345,504,No,46
2976,2025-08-22,Pune,Maharashtra,18.484552,73.889707,287677,341,Yes,77
2977,2025-06-15,Chennai,Tamil Nadu,13.155677,80.210526,221199,538,No,49
2978,2025-07-12,Delhi,Delhi,28.62192,77.229622,388862,381,No,51
2979,2025-11-10,Delhi,Delhi,28.667672,77.134525,198325,381,Yes,96
2980,2025-01-29,Jaipur,Rajasthan,26.948044,75.821486,310401,115,Yes,48
2981,2025-02-22,Chennai,Tamil Nadu,13.086345,80.34112,173214,144,No,62
2982,2025-02-11,Delhi,Delhi,28.599923,77.249136,308188,460,Yes,73
2983,2025-11-25,Kolkata,West Bengal,22.618957,88.395034,337360,141,Yes,68
2984,2025-03-01,Chennai,Tamil Nadu,13.124742,80.329686,169221,295,Yes,81
2985,2025-01-13,Jaipur,Rajasthan,26.840797,75.842163,168237,540,Yes,42
2986,2025-04-30,Mumbai,Maharashtra,19.147995,72.950407,122180,562,No,60
2987,2025-11-21,Kolkata,West Bengal,22.599842,88.286981,451361,346,No,41
2988,2025-10-09,Kolkata,West Bengal,22.503474,88.31592,68877,263,Yes,77
2989,2025-01-04,Ahmedabad,Gujarat,22.998401,72.5043,242999,571,Yes,65
2990,2025-03-19,Mumbai,Maharashtra,19.081797,72.944132,440203,338,No,75
2991,2025-09-19,Delhi,Delhi,28.596047,77.262572,445403,312,No,52
2992,2025-05-14,Delhi,Delhi,28.596721,77.233074,286794,79,No,78
2993,2025-07-27,Jaipur,Rajasthan,26.865134,75.725331,253136,159,Yes,52
2994,2025-06-02,Lucknow,Uttar Pradesh,26.899969,80.974073,361038,360,No,69
2995,2025-11-28,Bengaluru,Karnataka,12.991779,77.605295,492269,308,Yes,72
2996,2025-06-08,Bengaluru,Karnataka,12.893578,77.647334,225076,261,No,100
2997,2025-06-17,Kolkata,West Bengal,22.565861,88.346421,445239,219,No,70
2998,2025-11-02,Jaipur,Rajasthan,26.878055,75.865185,499503,304,Yes,79
2999,2025-01-01,Hyderabad,Telangana,17.441429,78.505784,499401,61,No,99
3000,2025-06-05,Bengaluru,Karnataka,12.96281,77.6312,133617,149,Yes,63
3001,2025-11-27,Mumbai,Maharashtra,19.026526,72.865407,245465,127,No,66
3002,2025-06-02,Bengaluru,Karnataka,13.014871,77.658363,208361,195,No,69
3003,2025-03-03,Mumbai,Maharashtra,19.143105,72.916782,407474,81,No,51
3004,2025-02-27,Bengaluru,Karnataka,12.905375,77.552168,353970,329,No,41
3005,2025-09-03,Lucknow,Uttar Pradesh,26.776825,80.976888,162971,116,No,83
3006,2025-01-16,Kolkata,West Bengal,22.498546,88.353098,294161,472,Yes,40
3007,2025-01-23,Lucknow,Uttar Pradesh,26.871758,81.019709,197232,338,No,52
3008,2025-01-13,Pune,Maharashtra,18.547799,73.93081,148602,290,No,91
3009,2025-11-29,Bengaluru,Karnataka,12.89866,77.604714,499313,495,No,90
3010,2025-01-25,Mumbai,Maharashtra,19.041843,72.811847,242569,517,No,74
3011,2025-07-11,Chennai,Tamil Nadu,13.108076,80.250104,338895,199,No,87
3012,2025-07-28,Delhi,Delhi,28.561734,77.193285,295096,405,No,49
3013,2025-12-12,Ahmedabad,Gujarat,23.029263,72.549053,276341,138,No,96
3014,2025-06-20,Chennai,Tamil Nadu,13.150655,80.293974,286332,218,Yes,61
3015,2025-11-17,Jaipur,Rajasthan,26.855608,75.761964,381715,213,Yes,92
3016,2025-12-21,Mumbai,Maharashtra,19.059416,72.929451,108657,563,Yes,73
3017,2025-10-22,Hyderabad,Telangana,17.305646,78.556221,398461,218,Yes,83
3018,2025-09-08,Delhi,Delhi,28.552607,77.246097,467811,432,No,73
3019,2025-04-23,Kolkata,West Bengal,22.584923,88.403872,410605,158,Yes,80
3020,2025-03-21,Ahmedabad,Gujarat,23.075996,72.634637,148739,50,Yes,71
3021,2025-02-06,Chennai,Tamil Nadu,13.11389,80.239749,446257,465,No,92
3022,2025-10-05,Mumbai,Maharashtra,19.09812,72.949948,150142,74,Yes,41
3023,2025-03-03,Pune,Maharashtra,18.473534,73.909125,406768,123,Yes,56
3024,2025-03-02,Ahmedabad,Gujarat,23.010007,72.548602,261288,60,No,61
3025,2025-07-11,Kolkata,West Bengal,22.525952,88.352464,359167,539,Yes,83
3026,2025-01-17,Ahmedabad,Gujarat,23.022499,72.54764,184103,534,No,88
3027,2025-02-20,Jaipur,Rajasthan,26.900032,75.80124,234053,552,Yes,64
3028,2025-09-07,Bengaluru,Karnataka,13.013048,77.528493,182202,144,Yes,55
3029,2025-08-21,Hyderabad,Telangana,17.365776,78.460681,366464,530,Yes,60
3030,2025-10-10,Pune,Maharashtra,18.564746,73.913443,163537,470,Yes,40
3031,2025-10-31,Chennai,Tamil Nadu,13.140735,80.315634,315444,505,Yes,72
3032,2025-08-26,Chennai,Tamil Nadu,13.046659,80.281108,470115,598,Yes,56
3033,2025-03-02,Lucknow,Uttar Pradesh,26.878415,80.944776,286834,350,Yes,42
3034,2025-11-04,Pune,Maharashtra,18.493426,73.794248,131157,128,Yes,70
3035,2025-05-08,Ahmedabad,Gujarat,22.943411,72.615518,472996,230,No,42
3036,2025-04-04,Pune,Maharashtra,18.476148,73.91519,355958,555,Yes,85
